Date (UTC),User ID,Username,User,IP address,Status,Sign-in error code,Failure reason,Client app,User agent,Authentication Protocol,Authentication requirement,Multifactor authentication result,Multifactor authentication auth method,Multifactor authentication auth detail,Application,Resource,Location,Autonomous system  number,Conditional Access,Unique token identifier,Request ID,Correlation ID,Session ID
3/16/2026 19:36,4252956e-7012-427b-972b-746659ac0cba,ava.turner,ava.turner@spacecoastcybertech.com,24.165.105.60,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Orlando, Florida, US",AS701,success,30652e99-77e7-4101-a79c-fb3b019921b5,79fe4b8c-7044-4a86-8e73-ef07a7bf6286,de4a7542-93bb-47c0-9c8e-40b5c9b541d7,1caca4bd-b630-4460-a012-82ace15853a4
3/16/2026 19:36,33f040b4-9334-45ea-8b42-e178fb8d133b,daniel.gray,daniel.gray@spacecoastcybertech.com,24.165.124.174,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Cocoa, Florida, US",AS7922,success,4087f574-8209-4e92-b4b9-e7e58a66e436,0e86785b-5e05-4548-9468-66eec89cb1d1,83ecd50e-9b83-4246-99df-97ce3f93ba73,8515170e-8ab1-48da-a311-8347393fe795
3/16/2026 19:51,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.244.130,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Jacksonville, Florida, US",AS7018,success,ef92c9a9-5fcd-47d9-8700-d568a95aa667,a612aab4-2e94-4757-b14f-02feefc31075,ad68a65c-43ac-49b6-a394-78e9d5a70fe7,314d3263-dc1b-437c-b605-a3c03ed2e3e6
3/16/2026 20:04,33f040b4-9334-45ea-8b42-e178fb8d133b,daniel.gray,daniel.gray@spacecoastcybertech.com,24.165.73.148,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,99fc1e92-9eda-4ef9-94af-1e8d4d42150f,689aeb57-e6d5-4c6a-94d6-895846a4d20b,7fdfd87d-cc67-430d-a5cc-420c00c3ef83,c1e132d3-284d-4a4f-ba3e-1377fe2802d5
3/16/2026 20:29,2339499f-9c12-4601-899d-93717ec42e77,emma.lawson,emma.lawson@spacecoastcybertech.com,24.165.142.181,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Melbourne, Florida, US",AS7922,success,413a429e-42e3-4593-b426-cbe084883e69,ef44f536-4bbd-4a5a-92c7-8b11e257d5aa,5d36565a-e0d2-46e0-b7a5-abd75e830aca,344a1e2a-1a08-49de-9816-6b2278032204
3/16/2026 20:32,0a16431c-08a1-445b-b06b-c37dc5289a35,alexander.kelly,alexander.kelly@spacecoastcybertech.com,24.165.194.219,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Orlando, Florida, US",AS701,success,a72d6a78-7578-44ac-98f5-4c201bbfb65a,f05b7b5d-97ee-43f3-9154-9ac10138b8d9,261488d3-b6de-46c8-9da1-edf390b04df6,b97ce814-72dd-4602-bd8d-a696813cd1ae
3/16/2026 20:53,f8b1e775-155a-4759-adc2-5f05460c25b2,sebastian.long,sebastian.long@spacecoastcybertech.com,24.165.73.151,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Jacksonville, Florida, US",AS7018,success,0981bb1f-14ed-499d-a170-10cb280b687b,cb6e34f6-9b41-4c8a-b1f0-216484ffbb91,7de1f7da-24a5-41fc-acb9-5758b5baed75,33a647dc-a3f3-4c85-be06-3992013bab4d
3/16/2026 21:20,ad7d6953-44f8-4147-b253-a0ea3ca905a8,lily.henderson,lily.henderson@spacecoastcybertech.com,24.165.84.112,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Titusville, Florida, US",AS11427,success,1b328920-7b8d-492f-904f-f2d52c286cda,159207ac-0c97-4140-9f2a-f98da532ca00,d3c77901-52eb-44cb-b498-1a247a9cfddb,0ce81943-a217-422a-b1df-962cd1b6b722
3/16/2026 22:01,19828997-639a-4229-9b3e-188e14b8160c,victoria.perry,victoria.perry@spacecoastcybertech.com,24.165.188.229,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Titusville, Florida, US",AS11427,success,c6cca30a-ffab-427f-bee6-569d0fc733ac,f7aba62b-0b17-4bf5-8375-7a22d6a48c81,be02303b-f89e-4a84-a110-083e7c5b1e0b,659998b3-7f16-4eaa-83ec-404f0e1aaf72
3/16/2026 22:10,68b0f068-7eac-4da3-8ebe-aaa50c982cc6,scarlett.jenkins,scarlett.jenkins@spacecoastcybertech.com,24.165.124.66,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Orlando, Florida, US",AS701,success,06dc5382-59cb-4fd6-b761-ccdf4ca0878c,f5bd8581-40ee-4c5d-a625-a495b6036fd3,49eef672-d00c-4cea-919c-8eeefeefedd7,b38806f4-aca0-4057-883a-f62d1a9115a4
3/16/2026 22:55,f1b9ffac-8bab-4db8-8fb2-a1e5cbd9b42e,grace.hughes,grace.hughes@spacecoastcybertech.com,24.165.139.181,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Titusville, Florida, US",AS11427,success,3b3a37b3-aafe-491f-b7de-490d222e6535,3acce8d6-da77-4c81-8272-88a0032f815f,2ff06185-3a96-4ef4-91dc-ba10ec6dba37,2fd737c7-a096-403b-8607-142b0beb1828
3/16/2026 23:02,0b491121-8024-48db-baab-880d1c86f801,mia.watson,mia.watson@spacecoastcybertech.com,24.165.207.48,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Melbourne, Florida, US",AS7922,success,d345b073-e128-4509-b087-9cf5255b2572,5c4c8003-58a6-486d-9034-ee8eaf8f7b6e,287c90fc-0ced-4306-9b9a-ca724c928b08,9c819d05-8296-4c8e-ac71-32fd6ec9fc87
3/16/2026 23:02,219da105-b50d-4311-9cdb-8ca53c31c1e4,hannah.ross,hannah.ross@spacecoastcybertech.com,24.165.156.91,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Titusville, Florida, US",AS11427,success,45b89888-2043-4ba0-bf71-ed50622b83a8,c6151eaa-4acd-4641-8772-ad1cae23fce5,a0ab6f5c-c28a-40ec-8ada-719630dfe1e2,b5ec5e28-ffc3-4111-8578-a085239ec7fd
3/16/2026 23:03,d27039df-f1c8-4934-88d7-7bf757a033a4,michael.rivera,michael.rivera@spacecoastcybertech.com,24.165.100.29,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,6a9e9bf4-def4-4732-94b5-46ad132c20a1,3e0790c8-d624-4851-aeed-5624c9be29ee,b1896784-a8ac-4498-b1df-be5db053c6cb,1093821b-7ff3-42a2-ab63-b655b4a6534f
3/16/2026 23:04,b1f9d34e-c316-4a78-ab70-f856e9f95b63,lucas.cooper,lucas.cooper@spacecoastcybertech.com,24.165.102.210,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,8f04f028-d0e2-4905-81d3-b8fcd28da6a2,9819a16f-78f1-4234-9a70-91f9b1faf77f,a83fb00d-72ab-4cf6-bcb9-961ac81df8b1,86ecffc6-7c19-435b-b38b-22f5a10c3326
3/16/2026 23:05,e4b65ead-d0a0-478d-a5e2-394f02532f25,liam.mitchell,liam.mitchell@spacecoastcybertech.com,24.165.144.154,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,f7df608c-7cf4-4d99-898e-ac191913dcb5,fef631fd-c07f-48ce-a75c-6c7c078b8f58,a3c6216b-33d1-474e-8de5-8daca087070a,6695d293-23d0-4b28-905f-4f662f94e6dd
3/16/2026 23:06,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.229.235,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Azure Portal,Azure Portal,"Melbourne, Florida, US",AS7922,success,c8245b12-f12c-4a32-8fdc-755f0f5f332e,09e28cf0-fa73-42b1-9326-ff29c0434464,052a294e-222f-4287-9695-bc496208b39c,a89eaecd-4f9e-4f38-bcdc-f882618c4430
3/16/2026 23:07,c5ee0405-c6bf-414a-9f6c-314137a6ccf9,james.bell,james.bell@spacecoastcybertech.com,24.165.139.224,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Jacksonville, Florida, US",AS7018,success,42463b73-1e3c-444f-91b9-e761fed081a4,4112cc8c-fc8f-4764-9fd5-d8874e7702c9,ca70781c-91d0-4955-a477-293188255d72,479b9fc0-d0e8-418e-9e1a-da69aff50548
3/16/2026 23:07,4855aeb7-48cc-49f0-b59e-eeccbd8f9b6e,nathan.cole,nathan.cole@spacecoastcybertech.com,24.165.194.8,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,3dc7cbaf-1357-421b-adcc-3e9e0c638230,d4d75e31-721b-4fc7-8711-86f73c7e0d30,e45dfa91-8cb8-45ea-9b0d-a3946cceb4b0,caf2f4ed-21fb-423c-b1fe-c79aaf78a645
3/16/2026 23:07,4855aeb7-48cc-49f0-b59e-eeccbd8f9b6e,nathan.cole,nathan.cole@spacecoastcybertech.com,24.165.44.119,Failure,50053,Invalid username or password,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,notApplied,dbdeca9e-6de4-47b5-9b20-418275aa833d,188f65d0-d564-4735-bafc-52efe1259b99,aff6317d-a49c-4e14-beef-6618a137ee16,e457c272-b6a9-464c-9efe-6b76fc7aebde
3/16/2026 23:07,7dd2a2bd-d3ff-4a74-ae2b-8ec8f2398515,ella.powell,ella.powell@spacecoastcybertech.com,24.165.21.225,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Titusville, Florida, US",AS11427,success,f4cffbda-78f9-47d7-b3cf-cb3504b9d0e0,4422b043-5bc9-4fa9-87f7-08892f8487e2,c10202fb-8247-491a-844d-cfc340dd84d5,a49d7c62-ad82-4f77-a5eb-14341cd15a6d
3/16/2026 23:10,219da105-b50d-4311-9cdb-8ca53c31c1e4,hannah.ross,hannah.ross@spacecoastcybertech.com,24.165.87.175,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Titusville, Florida, US",AS11427,success,def93750-6221-4e1e-a95c-979591fa8fbe,ff4953bd-f81c-4ee2-9e08-4d6d540b6ff1,a82eddd8-a688-494c-ba49-1e2eccdfcc8f,b6cb7fe9-0343-4bbc-8261-6b5f21fbc5ad
3/16/2026 23:10,d27039df-f1c8-4934-88d7-7bf757a033a4,michael.rivera,michael.rivera@spacecoastcybertech.com,24.165.47.52,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Melbourne, Florida, US",AS7922,success,e9480adf-6f64-4cab-b8c6-513d95a7ee30,e6aafb63-ea35-4121-b721-87b342764ec0,5b6158ad-b79c-4746-aba1-1ec969bedd88,ec6ebab5-8e7a-418d-9e42-e0e126fbc63e
3/16/2026 23:10,0a16431c-08a1-445b-b06b-c37dc5289a35,alexander.kelly,alexander.kelly@spacecoastcybertech.com,24.165.178.113,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Orlando, Florida, US",AS701,success,1e55aaa8-c493-4fc8-88ef-1485b9d3e4a8,5df47343-0483-444b-a9bf-0d3394406365,4a561519-8d4d-4ea7-9b9d-4c063695daff,de749c70-8cdb-47fa-aba5-5bc86c355c18
3/16/2026 23:10,7e2ea0e9-1a5c-4b08-891d-1035a84935d1,amelia.morgan,amelia.morgan@spacecoastcybertech.com,24.165.254.171,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Jacksonville, Florida, US",AS7018,success,90420e43-f285-47fc-aea6-ed2eb43cfa99,039782e0-59b2-4e71-be59-a9a604ba1e5d,fc894de7-c816-4c83-8dc2-7a6a25db3f38,42a78799-8575-4ca8-be4b-c7dd504e0a63
3/16/2026 23:11,f1b9ffac-8bab-4db8-8fb2-a1e5cbd9b42e,grace.hughes,grace.hughes@spacecoastcybertech.com,24.165.75.163,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Exchange Online,Exchange Online,"Titusville, Florida, US",AS11427,success,2eae8b51-0888-4742-9ff5-168ce0bd6ecd,45a8bb44-cd30-45cb-aefb-893a8667f020,7c7f56f0-f891-4d9f-ac1f-510b028af9d9,47c8b8b3-4790-4646-a56f-6f03c8b01e58
3/16/2026 23:11,4aa38541-407c-4355-8cf3-9240a7062946,wyatt.coleman,wyatt.coleman@spacecoastcybertech.com,24.165.246.64,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Jacksonville, Florida, US",AS7018,success,588c2480-ddc4-4dd5-a965-7c68f0979647,58dfaec9-e74b-4b73-b9da-405476a440c8,17d1dd6c-5984-4128-ace6-68e4fc0d27cf,a4ae86e8-e2e4-4a12-8356-fdd6d1505510
3/16/2026 23:12,f1b9ffac-8bab-4db8-8fb2-a1e5cbd9b42e,grace.hughes,grace.hughes@spacecoastcybertech.com,24.165.185.69,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,SharePoint Online,SharePoint Online,"Titusville, Florida, US",AS11427,success,a9e71b0f-ac8e-4c89-a07a-a9a5724880e3,1926fae0-4f07-41c8-8de7-aac8693ca16b,a67cf012-3898-4f2d-ac3f-231215597aad,d6e799f0-a996-4af6-bb4a-0b08d2345a46
3/16/2026 23:12,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.38.96,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Azure Portal,Azure Portal,"Melbourne, Florida, US",AS7922,success,cc9fbeac-132e-400f-9a4a-ee48020f68fd,f3a75a6c-7039-44c8-ad01-42b08eb65296,8d439f33-d7f0-48a8-9557-6ca152234d19,c6a306cf-5fcf-4c52-8be2-bd7f86db0938
3/16/2026 23:13,f1b9ffac-8bab-4db8-8fb2-a1e5cbd9b42e,grace.hughes,grace.hughes@spacecoastcybertech.com,24.165.21.168,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,notApplied,,,SharePoint Online,SharePoint Online,"Titusville, Florida, US",AS11427,notApplied,e463f6da-1ca5-4e5e-949d-a0c59a051de2,1a9bc4f3-a51c-4b6f-970d-2c6b650655c0,6e10f1e9-35e6-4ac3-a1db-15caa9f0075f,8e1fd4ff-8635-4e85-9cce-f6a9e9c6dcee
3/16/2026 23:14,d6e25e2f-983f-47a2-a1a8-8a9f57b4b42f,zoe.butler,zoe.butler@spacecoastcybertech.com,24.165.137.109,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Melbourne, Florida, US",AS7922,success,e6a15406-c480-4d93-b08e-9dab6ea557e3,9ad95291-7dda-4faa-aa52-9500f675a2f2,a7adde6e-de36-468d-9dcd-680cf88cc327,d6279b24-532d-45d4-a370-4ab044a0a704
3/16/2026 23:14,33f040b4-9334-45ea-8b42-e178fb8d133b,daniel.gray,daniel.gray@spacecoastcybertech.com,24.165.22.113,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,a51cafc2-a946-4e85-b4ce-2ee429135aef,ea48095f-0bf3-45f9-89e8-777258047284,d4f0c1fa-2db8-4244-b94a-682a085d011c,ec1a3387-2d07-46b9-b504-b1ed660a20d2
3/16/2026 23:15,33f040b4-9334-45ea-8b42-e178fb8d133b,daniel.gray,daniel.gray@spacecoastcybertech.com,24.165.122.64,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,notApplied,,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,notApplied,20cbee1a-470f-451d-a454-f8e885ec9f33,5e089184-02b5-4c35-95c7-2545f74c3a35,999b362c-a127-4b77-902d-f9d64bc37094,f65cb41e-8d1c-4416-890a-f67e175a3996
3/16/2026 23:15,f8b1e775-155a-4759-adc2-5f05460c25b2,sebastian.long,sebastian.long@spacecoastcybertech.com,24.165.74.187,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Office 365,Office 365,"Jacksonville, Florida, US",AS7018,success,e8b9f7f8-1084-4e8a-bd16-c126ec49d43c,ced60989-a3d1-404d-93f1-27ddcf374076,d2258e10-112c-4cff-84cd-788a35fed482,f20c5c9f-2693-4b16-8a27-90ff4a51de3f
3/16/2026 23:17,33f040b4-9334-45ea-8b42-e178fb8d133b,daniel.gray,daniel.gray@spacecoastcybertech.com,24.165.32.90,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Cocoa, Florida, US",AS7922,success,efc3e5be-6842-4683-a2a5-454d0f38c7fa,cddf68bb-0a58-4257-b649-704446d922f5,321272d8-3756-491f-8065-6d5066483a35,70ff0cdc-925b-443f-a650-5cf7764c5a48
3/16/2026 23:18,a8882d34-1d26-4ac5-8762-a610dfdbe307,benjamin.cook,benjamin.cook@spacecoastcybertech.com,24.165.75.71,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Exchange Online,Exchange Online,"Jacksonville, Florida, US",AS7018,success,de735c19-89a6-4cff-b534-0c193e3ae429,11d6d3ce-cbc4-4a16-b077-db030e575569,56aac4e7-9d5b-4914-a344-5194a4b409df,2fb99703-b3a3-48c0-b575-d79ae29d7f3e
3/16/2026 23:19,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.212.107,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,91c592af-13ac-4922-8da3-d855df9b7584,e431e2bd-cfc5-480f-90f6-5908620feab1,0683218a-e7bf-45fb-9e84-ed9366bbbd41,7397609b-4a31-4350-a1a2-a5ae03ace6ad
3/16/2026 23:20,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.186.165,Failure,50053,Invalid username or password,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,notApplied,,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,notApplied,76e4c607-bdf9-4899-8299-dee7e1293373,5784491f-021d-4875-895a-0fb23100c1cd,3aa4747c-c0b9-4e43-b2c9-27fb6b78a490,a38be256-440c-41b1-a727-f500bc6efb0b
3/16/2026 23:23,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.104.66,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Melbourne, Florida, US",AS7922,success,b0e6f54e-3469-4954-956e-0d114626b486,2612bd46-3cb8-4c2d-8706-12509140ee09,974146c1-01bc-4f7f-b550-0ec898986ca5,96bd4ef6-0e39-45bf-8f1b-b16ce553c49d
3/16/2026 23:23,1af718e2-57a4-4b3e-a429-80a492d45c9a,isabella.foster,isabella.foster@spacecoastcybertech.com,24.165.104.209,Failure,50053,Invalid username or password,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,notApplied,,,Office 365,Office 365,"Melbourne, Florida, US",AS7922,notApplied,5ff8aabf-099c-4ced-89bb-f23edf941af5,4050cd29-012f-4c5d-a282-6ffca684e450,9407349c-eab0-4389-b42b-214b76d3f726,d53ced7f-6166-41c2-936c-9e789a7e0d5a
3/16/2026 23:25,68b0f068-7eac-4da3-8ebe-aaa50c982cc6,scarlett.jenkins,scarlett.jenkins@spacecoastcybertech.com,24.165.21.4,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Orlando, Florida, US",AS701,success,4a485526-8da1-42ef-bc0a-a031fcfd386c,dfa38e91-7e1b-4b24-9f2b-c0034371b3ee,bb4ed716-49cd-4928-967b-e9c81403cceb,2b2f56f3-8604-4334-b820-7cbf4943cb05
3/16/2026 23:25,c5ee0405-c6bf-414a-9f6c-314137a6ccf9,james.bell,james.bell@spacecoastcybertech.com,24.165.25.103,Success,,,Mobile Apps and Desktop clients,Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) Mobile/15E148,OAuth2,multifactorAuthentication,satisfied,SMS,,SharePoint Online,SharePoint Online,"Jacksonville, Florida, US",AS7018,success,a90781e8-5b6f-44c6-8e15-b03349967d1c,5f5c33db-fdfe-4c72-875e-7d41f37be711,73744e8d-7850-4867-92bc-21ea2d32759e,115bebea-2a92-46cb-9ca3-612ebd98fedc
3/16/2026 23:26,219da105-b50d-4311-9cdb-8ca53c31c1e4,hannah.ross,hannah.ross@spacecoastcybertech.com,24.165.194.127,Success,,,Browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Office 365,Office 365,"Titusville, Florida, US",AS11427,success,4a158e95-9d3e-4f72-aacf-74c9c5d81619,aee009f6-fca3-4758-97ce-91664e7e17d1,0a0e64ef-931b-42fa-8379-a5d7bcca40d6,047c9c1b-4ab2-4b46-9947-eab1f507c4e5
3/16/2026 23:27,b1f9d34e-c316-4a78-ab70-f856e9f95b63,lucas.cooper,lucas.cooper@spacecoastcybertech.com,24.165.240.181,Success,,,Browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0,OAuth2,multifactorAuthentication,satisfied,Microsoft Authenticator App,,Microsoft Teams,Microsoft Teams,"Melbourne, Florida, US",AS7922,success,8b387ace-1c60-4e75-a431-012da34145c6,e7ae67b8-0e07-4a75-b2d2-ea8615fd3f56,d1feaf1f-0bf5-46a6-a38f-d97eaad70af1,11f35fc6-7b41-416f-9778-178e57d5feb2
